# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03600000       1.00000000E-03   2843.73971962    -1.86521130      0.48199134       3.62864096       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.26638017E-03   2841.14569553    -1.91432393      0.45632167       3.67617541       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.60371874E-03   2839.63986606    -1.94269722      0.44213196       3.70361323       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.03091762E-03   2838.86986639    -1.95634956      0.43546644       3.71680788       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.57191381E-03   2838.37693012    -1.96611774      0.43075718       3.72625230       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       3.25702066E-03   2837.61909226    -1.97904616      0.42460819       3.73874036       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       4.12462638E-03   2836.45032861    -1.99997211      0.41485565       3.75892309       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       5.22334507E-03   2833.91637125    -2.04054730      0.39661633       3.79797594       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       6.61474064E-03   2826.01721126    -2.14818501      0.35235509       3.90075570       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       8.37677640E-03   2807.82518524    -2.30581692      0.29769173       4.04718402       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.06081836E-02   2775.36132097    -2.44239514      0.26036759       4.16354595       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.34339933E-02   2750.05223619    -2.55545833      0.23281427       4.26069987       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.70125428E-02   2710.27896411    -2.66731315      0.21073955       4.34722725       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.15443469E-02   2670.41500634    -2.77087435      0.19267779       4.42505480       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.72833338E-02   2622.29162316    -2.87410387      0.17742372       4.49669373       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       3.45510729E-02   2562.55125102    -2.98018826      0.16443314       4.56274013       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       4.37547938E-02   2495.76189802    -3.08685843      0.15331433       4.62355380       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       5.54102033E-02   2420.55101976    -3.19676273      0.14362289       4.68027005       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       7.01703829E-02   2333.92411183    -3.31281357      0.13515908       4.73302637       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       8.88623816E-02   2231.81943440    -3.43838909      0.12791181       4.78089569       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.12533558E-01   2124.40491743    -3.56695450      0.12174921       4.82378487       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.42510267E-01   2012.62528458    -3.69900402      0.11651896       4.86192471       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.80472177E-01   1896.69504149    -3.83583741      0.11207397       4.89570843       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.28546386E-01   1782.12873400    -3.97446783      0.10822358       4.92607386       9.83443496       9.81278502       9.95651257       9.95551141      
  0.03600000       2.89426612E-01   1663.96543939    -4.12001009      0.10498652       4.95245066       10.02254393      9.97165643       10.11035892      10.11006343     
  0.03600000       3.66524124E-01   1556.39448596    -4.25936988      0.10221184       4.97571506       10.21318146      10.12566454      10.25459368      10.25486580     
  0.03600000       4.64158883E-01   1460.00034131    -4.39137582      0.09977597       4.99666537       10.40159542      10.27506845      10.39168059      10.39302576     
  0.03600000       5.87801607E-01   1363.87650022    -4.52897088      0.09758810       5.01592356       10.60094812      10.43259842      10.53324957      10.53573980     
  0.03600000       7.44380301E-01   1271.22417356    -4.66805025      0.09571166       5.03278777       10.80438959      10.59197241      10.67468233      10.67893029     
  0.03600000       9.42668455E-01   1194.42229689    -4.79212013      0.09398617       5.04858938       10.99243746      10.74003174      10.80438859      10.80964115     
  0.03600000       1.19377664E+00   1085.51271834    -4.97182906      0.09252310       5.06221663       11.25009469      10.93794408      10.97163608      10.97691402     
  0.03600000       1.51177507E+00   1011.44737418    -5.10644609      0.09126736       5.07408586       11.44867252      11.09206883      11.09967899      11.10339959     
  0.03600000       1.91448198E+00   941.45932195     -5.24192198      0.09012795       5.08499779       11.66525873      11.26001899      11.23583147      11.23634766     
  0.03600000       2.42446202E+00   870.14266294     -5.38876546      0.08909653       5.09499520       11.90745601      11.44646367      11.38419502      11.38007589     
  0.03600000       3.07029063E+00   804.56957580     -5.53380367      0.08818701       5.10390747       12.15949119      11.64079125      11.53383018      11.52058856     
  0.03600000       3.88815518E+00   748.75223846     -5.66667352      0.08738047       5.11188794       12.41080125      11.83665176      11.68229991      11.65405175     
  0.03600000       4.92388263E+00   697.28307662     -5.79765844      0.08665142       5.11916533       12.66568465      12.03569258      11.83266940      11.78771561     
  0.03600000       6.23550734E+00   654.98411137     -5.91308617      0.08598351       5.12588640       12.90991538      12.22841746      11.97594907      11.91058622     
  0.03600000       7.89652287E+00   616.46900345     -6.02457942      0.08537001       5.13210602       13.16234377      12.42622767      12.12220910      12.03124053     
  0.03600000       1.00000000E+01   583.71726264     -6.12527395      0.08479741       5.13795154       13.39611029      12.60828034      12.25731266      12.13876451     
