# Mass             Age              Teff             Luminosity       Radius           Gravity          NIRISS-F480M     NIRISS-F277W     NIRISS-F430M     NIRISS-F380M    
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.03600000       1.00000000E-03   2843.73971962    -1.86521130      0.48199134       3.62864096       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.26638017E-03   2841.14569553    -1.91432393      0.45632167       3.67617541       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.60371874E-03   2839.63986606    -1.94269722      0.44213196       3.70361323       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.03091762E-03   2838.86986639    -1.95634956      0.43546644       3.71680788       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.57191381E-03   2838.37693012    -1.96611774      0.43075718       3.72625230       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       3.25702066E-03   2837.61909226    -1.97904616      0.42460819       3.73874036       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       4.12462638E-03   2836.45032861    -1.99997211      0.41485565       3.75892309       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       5.22334507E-03   2833.91637125    -2.04054730      0.39661633       3.79797594       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       6.61474064E-03   2826.01721126    -2.14818501      0.35235509       3.90075570       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       8.37677640E-03   2807.82518524    -2.30581692      0.29769173       4.04718402       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.06081836E-02   2775.36132097    -2.44239514      0.26036759       4.16354595       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.34339933E-02   2750.05223619    -2.55545833      0.23281427       4.26069987       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.70125428E-02   2710.27896411    -2.66731315      0.21073955       4.34722725       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.15443469E-02   2670.41500634    -2.77087435      0.19267779       4.42505480       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.72833338E-02   2622.29162316    -2.87410387      0.17742372       4.49669373       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       3.45510729E-02   2562.55125102    -2.98018826      0.16443314       4.56274013       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       4.37547938E-02   2495.76189802    -3.08685843      0.15331433       4.62355380       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       5.54102033E-02   2420.55101976    -3.19676273      0.14362289       4.68027005       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       7.01703829E-02   2333.92411183    -3.31281357      0.13515908       4.73302637       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       8.88623816E-02   2231.81943440    -3.43838909      0.12791181       4.78089569       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.12533558E-01   2124.40491743    -3.56695450      0.12174921       4.82378487       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.42510267E-01   2012.62528458    -3.69900402      0.11651896       4.86192471       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       1.80472177E-01   1896.69504149    -3.83583741      0.11207397       4.89570843       0.00000000       0.00000000       0.00000000       0.00000000      
  0.03600000       2.28546386E-01   1782.12873400    -3.97446783      0.10822358       4.92607386       11.15341730      12.09704532      10.76653372      10.10380497     
  0.03600000       2.89426612E-01   1663.96543939    -4.12001009      0.10498652       4.95245066       11.45271652      12.47042349      11.05623701      10.36697487     
  0.03600000       3.66524124E-01   1556.39448596    -4.25936988      0.10221184       4.97571506       11.73291579      12.84764061      11.33360091      10.68725156     
  0.03600000       4.64158883E-01   1460.00034131    -4.39137582      0.09977597       4.99666537       11.99394091      13.21999711      11.59888396      11.04899952     
  0.03600000       5.87801607E-01   1363.87650022    -4.52897088      0.09758810       5.01592356       12.25402600      13.62272142      11.86927490      11.44147552     
  0.03600000       7.44380301E-01   1271.22417356    -4.66805025      0.09571166       5.03278777       12.50793264      14.04211242      12.13746535      11.82552121     
  0.03600000       9.42668455E-01   1194.42229689    -4.79212013      0.09398617       5.04858938       12.73043697      14.42042599      12.36686836      12.13281318     
  0.03600000       1.19377664E+00   1085.51271834    -4.97182906      0.09252310       5.06221663       13.01397552      14.95787206      12.65941858      12.53799453     
  0.03600000       1.51177507E+00   1011.44737418    -5.10644609      0.09126736       5.07408586       13.20216232      15.36127681      12.85700189      12.82987921     
  0.03600000       1.91448198E+00   941.45932195     -5.24192198      0.09012795       5.08499779       13.38716658      15.79788044      13.04618488      13.13154421     
  0.03600000       2.42446202E+00   870.14266294     -5.38876546      0.08909653       5.09499520       13.56844885      16.28322923      13.23020462      13.46330348     
  0.03600000       3.07029063E+00   804.56957580     -5.53380367      0.08818701       5.10390747       13.70609734      16.77096109      13.38021134      13.77951694     
  0.03600000       3.88815518E+00   748.75223846     -5.66667352      0.08738047       5.11188794       13.83201479      17.24657319      13.52522869      14.07434406     
  0.03600000       4.92388263E+00   697.28307662     -5.79765844      0.08665142       5.11916533       13.95584338      17.73116960      13.65917325      14.38144856     
  0.03600000       6.23550734E+00   654.98411137     -5.91308617      0.08598351       5.12588640       14.05981535      18.17112630      13.80100476      14.65604871     
  0.03600000       7.89652287E+00   616.46900345     -6.02457942      0.08537001       5.13210602       14.15338807      18.61603114      13.94218366      14.92872986     
  0.03600000       1.00000000E+01   583.71726264     -6.12527395      0.08479741       5.13795154       14.25419449      19.02839396      14.08277619      15.18065470     
