# Mass             Age              Teff             Luminosity       Radius           Gravity          MIRI-F560W       MIRI-F770W       MIRI-F1000W      MIRI-F1130W      MIRI-F1280W      MIRI-F1500W      MIRI-F1800W      MIRI-F2100W      MIRI-F2550W     
# M/Msun           Gyr              K                L/Lsun           R/Rsun           log(g[cm/s^2])  
  0.02000000       1.00000000E-03   2655.19840964    -2.24320136      0.35779630       3.63217498       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.26638017E-03   2641.78787507    -2.31671772      0.33209966       3.69691002       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.60371874E-03   2624.12838065    -2.39159664      0.30878132       3.76014504       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.03091762E-03   2610.55322372    -2.45719886      0.28931193       3.81671304       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.57191381E-03   2599.24981744    -2.51028411      0.27452585       3.86227929       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       3.25702066E-03   2587.92033755    -2.54802991      0.26516195       3.89242254       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       4.12462638E-03   2579.95027708    -2.57023354      0.26006441       3.90928290       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       5.22334507E-03   2574.68949358    -2.58420678      0.25696630       3.91969260       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       6.61474064E-03   2569.21327344    -2.59847168      0.25386089       3.93025371       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       8.37677640E-03   2561.18827188    -2.61932743      0.24939267       3.94567806       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.06081836E-02   2548.55224377    -2.65302490      0.24228790       3.97078174       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.34339933E-02   2523.32274589    -2.71895338      0.22909319       4.01942065       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       1.70125428E-02   2448.43546007    -2.87852001      0.20248151       4.12667364       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.15443469E-02   2328.73782505    -3.08661011      0.17614989       4.24767956       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       2.72833338E-02   2205.67731576    -3.26927468      0.15911238       4.33603720       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       3.45510729E-02   2072.68738780    -3.44502562      0.14717704       4.40376564       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       4.37547938E-02   1938.65770855    -3.61558704      0.13823993       4.45817915       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       5.54102033E-02   1821.12264742    -3.76931049      0.13124740       4.50326482       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02000000       7.01703829E-02   1679.83158534    -3.94732628      0.12567164       4.54097122       10.59363917      10.31828883      9.63688485       9.57277430       9.62708056       9.70278409       9.71685390       9.72629663       9.69714525      
  0.02000000       8.88623816E-02   1558.63405874    -4.10926223      0.12114750       4.57281643       10.87973961      10.60542367      9.84972666       9.76346864       9.80947652       9.88514613       9.89826229       9.90944055       9.87745697      
  0.02000000       1.12533558E-01   1448.46564784    -4.26276877      0.11754993       4.59899991       11.13948522      10.89449183      10.05100571      9.93836653       9.97172113       10.04355792      10.05561742      10.06817275      10.03361157     
  0.02000000       1.42510267E-01   1350.13609169    -4.40763278      0.11451552       4.62171576       11.38732424      11.17424892      10.24392599      10.10481719      10.12394313      10.18923299      10.19915315      10.21348167      10.17669076     
  0.02000000       1.80472177E-01   1260.89713542    -4.54674601      0.11186656       4.64204446       11.63695570      11.44424311      10.42911741      10.26634121      10.27234357      10.33009628      10.33773579      10.35482540      10.31625447     
  0.02000000       2.28546386E-01   1176.51335410    -4.68562163      0.10950187       4.66060138       11.89311690      11.70817962      10.61209421      10.42802816      10.42125777      10.47016375      10.47476581      10.49556027      10.45517204     
